timestamp,site_current,vehicle_current,solar_current,version,switch_setting,cp_voltage_raw,charge_duty_raw,plug_voltage_raw,live_voltage,neutral_voltage_raw,daylight_raw,mains_freq_raw,charger_state_id,charger_state_name,relay_state,plug_state,hub_duty_limit_amps,charge_duty_timer_raw,station_uptime_seconds,charge_time_seconds,state_of_mains_raw,cp_line_state,station_id,random_value,max_current_raw,persistent_id,watchdog_current_raw,watchdog_time_raw,p1_current,p2_current,p3_current,eco7_switch
2026-08-10T20:30:16.177,0.4959,0.0,0.4958,5A,F,14,1000,1002,234.6,14,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,E8,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:17.684,0.4957,0.0,0.4959,5A,F,15,1000,1002,234.0,13,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,70,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:19.191,0.4957,0.0,0.4956,5A,F,14,1000,1002,234.8,14,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,DF,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:20.697,0.4955,0.0,0.4959,5A,F,14,1000,1002,234.6,13,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,51,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:22.224,0.496,0.0,0.4958,5A,F,13,1000,1002,234.6,13,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,EF,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:23.730,0.4955,0.0,0.4958,5A,F,15,1000,1002,234.6,13,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,B3,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:25.236,0.4956,0.0,0.4959,5A,F,14,1000,1002,235.1,14,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,48,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:26.744,0.4957,0.0,0.4957,5A,F,14,1000,1002,234.0,13,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,1F,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:28.255,0.4956,0.0,0.4955,5A,F,14,1000,1002,234.6,13,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,11,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:29.762,0.4956,0.0,0.4957,5A,F,14,1000,1002,234.8,14,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,A1,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:31.270,0.4958,0.0,0.4957,5A,F,14,1000,1002,234.6,13,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,25,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:32.778,0.4957,0.0,0.4955,5A,F,15,1000,1002,235.1,14,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,D7,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:34.284,0.4959,0.0,0.4959,5A,F,13,1000,1002,234.3,13,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,68,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:35.790,0.4958,0.0,0.4956,5A,F,14,1000,1002,234.3,14,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,00,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:37.297,0.4956,0.0,0.4957,5A,F,13,1000,1002,234.8,13,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,7D,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:38.804,0.4956,0.0,0.4956,5A,F,13,1000,1002,235.1,14,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,F0,533,0000F30C,0,2656,0.0,0.0,0.3,0
2026-08-10T20:30:40.310,0.4957,0.0,0.4958,5A,F,13,1000,1002,234.6,13,0,49,6,idle,1,0,31.98,0,15,1,1,1,0,78,533,0000F30C,0,2656,0.0,0.0,0.3,0
